case_id,split,difficulty,source_type,cohort,document_extraction_score,classification_score,evidence_retrieval_score,explanation_generation_score,document_extraction_probability,classification_probability,evidence_retrieval_probability,explanation_generation_probability,end_to_end_correct
3754,evaluation,Complex,scan,pond_a,0.781412,0.774456,0.462331,0.748838,0.672131,0.727723,0.581673,0.687861,1
3755,development,Complex,scan,pond_a,0.56669,0.617684,0.431392,0.723937,0.338028,0.521739,0.527778,0.591837,0
3756,development,Simple,native_pdf,pond_a,0.758156,0.657435,0.304705,0.76525,0.591398,0.54386,0.25,0.687861,0
3757,evaluation,Complex,scan,pond_b,0.706302,0.951288,0.533632,0.810523,0.552632,0.868421,0.581673,0.772487,1
3758,evaluation,Complex,native_pdf,pond_a,0.753916,0.617631,0.30442,0.750282,0.591398,0.521739,0.25,0.687861,0
3759,development,Complex,native_pdf,pond_a,0.756331,0.533812,0.583819,0.677412,0.591398,0.485714,0.753623,0.527397,0
3760,evaluation,Moderate,native_pdf,pond_a,0.800991,0.960424,0.620043,0.835492,0.672727,0.88172,0.753623,0.80137,1
3761,development,Simple,native_pdf,pond_a,0.932941,0.991554,0.866714,0.815053,0.887701,0.957792,0.951456,0.772487,1
3762,evaluation,Moderate,native_pdf,pond_a,0.832997,0.765943,0.501247,0.794355,0.738397,0.727723,0.581673,0.772487,0
3763,development,Moderate,scan,pond_a,0.569101,0.104052,0.459511,0.709021,0.338028,0.0,0.581673,0.571429,0
3764,development,Complex,native_pdf,pond_b,0.772921,0.529917,0.280186,0.809004,0.591398,0.485714,0.192308,0.772487,0
3765,development,Moderate,scan,pond_b,0.853905,0.820871,0.871384,0.776498,0.768421,0.727723,0.979798,0.727273,1
3766,evaluation,Complex,native_pdf,pond_a,0.854918,0.966305,0.575626,0.702278,0.768421,0.88172,0.753623,0.527397,1
3767,development,Simple,scan,pond_b,0.941295,0.994941,0.73167,0.910149,0.934783,0.989848,0.8725,0.987179,1
3768,evaluation,Simple,native_pdf,pond_b,0.938062,0.979378,0.807051,0.931897,0.934783,0.933333,0.891117,1.0,0
3769,evaluation,Complex,native_pdf,pond_a,0.765176,0.331857,0.39317,0.808365,0.591398,0.415385,0.435484,0.772487,0
3770,development,Simple,scan,pond_b,0.881295,0.991913,0.817036,0.877345,0.789474,0.989848,0.891117,0.897233,1
3771,development,Moderate,scan,pond_a,0.743094,0.590297,0.210781,0.663201,0.591398,0.485714,0.192308,0.527397,0
3772,evaluation,Moderate,scan,pond_a,0.744515,0.903973,0.718917,0.831058,0.591398,0.809353,0.8725,0.791444,0
3773,development,Moderate,scan,pond_b,0.77167,0.933964,0.841114,0.838482,0.591398,0.865854,0.9375,0.80137,1
3774,development,Simple,native_pdf,pond_a,0.939167,0.989678,0.855445,0.783541,0.934783,0.957792,0.951456,0.727273,1
3775,development,Simple,scan,pond_b,0.777291,0.142483,0.641591,0.913521,0.6,0.16,0.778571,0.987179,0
3776,evaluation,Moderate,native_pdf,pond_b,0.892003,0.75393,0.611012,0.754971,0.793103,0.727723,0.753623,0.687861,0
3777,evaluation,Moderate,scan,pond_a,0.606988,0.730293,0.232557,0.780515,0.421053,0.666667,0.192308,0.727273,0
3778,evaluation,Moderate,scan,pond_b,0.847648,0.629558,0.678282,0.76153,0.744681,0.521739,0.863158,0.687861,0
3779,evaluation,Simple,scan,pond_b,0.517349,0.852304,0.689188,0.781915,0.338028,0.77027,0.8725,0.727273,0
3780,development,Complex,scan,pond_a,0.786187,0.849694,0.559411,0.827803,0.672131,0.77027,0.681818,0.791444,0
3781,evaluation,Simple,scan,pond_b,0.922731,0.978552,0.811727,0.912112,0.887701,0.933333,0.891117,0.987179,1
3782,evaluation,Complex,native_pdf,pond_b,0.768789,0.888648,0.706968,0.77351,0.591398,0.809353,0.8725,0.727273,0
3783,development,Simple,native_pdf,pond_a,0.689461,0.587106,0.35186,0.76235,0.552632,0.485714,0.435484,0.687861,0
3784,evaluation,Complex,native_pdf,pond_b,0.571829,0.200212,0.213903,0.717834,0.338028,0.415385,0.192308,0.591837,0
3785,development,Simple,scan,pond_b,0.930897,0.996955,0.865222,0.902649,0.887701,0.989848,0.951456,0.937931,1
3786,evaluation,Moderate,scan,pond_b,0.744723,0.950142,0.765427,0.89809,0.591398,0.868421,0.8725,0.937931,1
3787,evaluation,Moderate,scan,pond_b,0.719779,0.976959,0.751955,0.825147,0.552632,0.923077,0.8725,0.791444,0
3788,evaluation,Simple,scan,pond_b,0.861117,0.947577,0.774358,0.877536,0.768421,0.867188,0.8725,0.897233,0
3789,evaluation,Moderate,scan,pond_a,0.617834,0.482055,0.7772,0.788351,0.421053,0.485714,0.891117,0.772487,0
3790,evaluation,Moderate,native_pdf,pond_a,0.86251,0.931184,0.830874,0.819661,0.768421,0.865854,0.891117,0.791444,1
3791,development,Moderate,native_pdf,pond_a,0.961442,0.992374,0.78769,0.79956,0.966942,0.989848,0.891117,0.772487,1
3792,development,Simple,scan,pond_b,0.743767,0.944393,0.512245,0.941853,0.591398,0.867188,0.581673,1.0,0
3793,development,Complex,scan,pond_a,0.53317,0.385657,0.144164,0.793337,0.338028,0.415385,0.12,0.772487,0
3794,development,Simple,native_pdf,pond_b,0.953252,0.994731,0.913462,0.901805,0.945946,0.989848,1.0,0.937931,1
3795,development,Simple,scan,pond_a,0.938561,0.997904,0.900252,0.806512,0.934783,1.0,0.982759,0.772487,1
3796,development,Simple,native_pdf,pond_a,0.937802,0.989256,0.944448,0.774391,0.934783,0.957792,1.0,0.727273,1
3797,development,Simple,native_pdf,pond_b,0.981191,0.997821,0.936706,0.8934,0.977778,1.0,1.0,0.937931,1
3798,development,Complex,native_pdf,pond_b,0.686247,0.896106,0.309203,0.830817,0.552632,0.809353,0.25,0.791444,0
3799,development,Simple,scan,pond_a,0.936148,0.995654,0.909304,0.814739,0.887701,0.989848,0.982759,0.772487,1
3800,evaluation,Moderate,scan,pond_a,0.620956,0.790786,0.414579,0.720358,0.421053,0.727723,0.435484,0.591837,0
3801,development,Simple,native_pdf,pond_a,0.958427,0.932603,0.722044,0.6999,0.966942,0.865854,0.8725,0.527397,1
3802,evaluation,Simple,scan,pond_b,0.796013,0.983375,0.813427,0.909041,0.672727,0.957792,0.891117,0.987179,1
3803,evaluation,Simple,native_pdf,pond_b,0.921643,0.954124,0.800418,0.912378,0.887701,0.88172,0.891117,0.987179,1
3804,development,Complex,scan,pond_b,0.732077,0.251502,0.66006,0.802575,0.552632,0.415385,0.778571,0.772487,0
3805,development,Simple,native_pdf,pond_a,0.931254,0.998002,0.67622,0.714441,0.887701,1.0,0.863158,0.591837,1
3806,development,Moderate,scan,pond_a,0.736124,0.736443,0.415102,0.688303,0.591398,0.727723,0.435484,0.527397,0
3807,development,Complex,native_pdf,pond_b,0.847772,0.982341,0.167985,0.871692,0.744681,0.957792,0.153846,0.897233,0
3808,development,Complex,native_pdf,pond_a,0.536121,0.436764,0.080688,0.49137,0.338028,0.419355,0.0,0.133333,0
3809,development,Simple,native_pdf,pond_b,0.917938,0.981622,0.786338,0.904762,0.857143,0.957792,0.891117,0.937931,1
3810,development,Simple,scan,pond_a,0.850558,0.987568,0.887108,0.765855,0.744681,0.957792,0.982759,0.727273,1
3811,development,Simple,native_pdf,pond_b,0.894621,0.964677,0.903336,0.884363,0.83871,0.88172,0.982759,0.902174,1
3812,development,Moderate,native_pdf,pond_a,0.863961,0.709121,0.72773,0.820673,0.768421,0.567568,0.8725,0.791444,1
3813,evaluation,Complex,native_pdf,pond_b,0.835441,0.892776,0.529124,0.668251,0.738397,0.809353,0.581673,0.527397,0
3814,development,Simple,native_pdf,pond_a,0.965531,0.992339,0.945303,0.82911,0.966942,0.989848,1.0,0.791444,0
3815,development,Simple,scan,pond_b,0.856831,0.984819,0.816888,0.861297,0.768421,0.957792,0.891117,0.897233,1
3816,development,Simple,native_pdf,pond_b,0.926512,0.919473,0.548661,0.883502,0.887701,0.862069,0.681818,0.902174,1
3817,development,Simple,scan,pond_b,0.729793,0.987388,0.860379,0.926458,0.552632,0.957792,0.951456,1.0,1
3818,development,Moderate,native_pdf,pond_a,0.885835,0.503327,0.712751,0.669304,0.789474,0.485714,0.8725,0.527397,0
3819,development,Simple,native_pdf,pond_b,0.811043,0.898228,0.806452,0.852938,0.738397,0.809353,0.891117,0.894737,1
3820,development,Simple,scan,pond_a,0.831277,0.868922,0.798607,0.881251,0.738397,0.809353,0.891117,0.902174,0
3821,development,Simple,native_pdf,pond_b,0.806995,0.566552,0.842398,0.776988,0.672727,0.485714,0.9375,0.727273,0
3822,evaluation,Complex,scan,pond_a,0.549599,0.402973,0.511593,0.582354,0.338028,0.415385,0.581673,0.133333,0
3823,development,Simple,scan,pond_a,0.834867,0.929661,0.89403,0.805092,0.738397,0.865854,0.982759,0.772487,0
3824,evaluation,Simple,scan,pond_a,0.859876,0.933695,0.888228,0.851148,0.768421,0.865854,0.982759,0.868132,1
3825,development,Simple,native_pdf,pond_b,0.799962,0.96612,0.872905,0.917043,0.672727,0.88172,0.979798,0.987179,1
3826,development,Simple,scan,pond_b,0.776604,0.899613,0.6723,0.863612,0.6,0.809353,0.863158,0.897233,1
3827,development,Moderate,scan,pond_a,0.619237,0.741724,0.417292,0.741312,0.421053,0.727723,0.435484,0.591837,0
3828,development,Simple,native_pdf,pond_a,0.965091,0.998131,0.931809,0.860174,0.966942,1.0,1.0,0.894737,1
3829,development,Moderate,scan,pond_a,0.796584,0.954934,0.737891,0.655883,0.672727,0.88172,0.8725,0.527397,0
3830,development,Simple,native_pdf,pond_b,0.867461,0.910347,0.66898,0.755066,0.768421,0.809353,0.863158,0.687861,1
3831,evaluation,Complex,native_pdf,pond_a,0.867677,0.673982,0.547198,0.66559,0.768421,0.54386,0.681818,0.527397,1
3832,development,Simple,native_pdf,pond_a,0.941994,0.977642,0.809562,0.825407,0.934783,0.933333,0.891117,0.791444,1
3833,development,Simple,native_pdf,pond_b,0.919404,0.98596,0.727087,0.899294,0.857143,0.957792,0.8725,0.937931,1
3834,development,Complex,native_pdf,pond_a,0.676855,0.596692,0.200909,0.778558,0.552632,0.485714,0.153846,0.727273,0
3835,evaluation,Complex,native_pdf,pond_b,0.850893,0.933622,0.304881,0.707273,0.744681,0.865854,0.25,0.571429,0
3836,evaluation,Simple,native_pdf,pond_a,0.854654,0.962584,0.941935,0.755537,0.768421,0.88172,1.0,0.687861,0
3837,development,Simple,scan,pond_b,0.843313,0.955635,0.870427,0.880212,0.744681,0.88172,0.979798,0.897233,1
3838,development,Simple,native_pdf,pond_a,0.89181,0.99066,0.724118,0.81259,0.793103,0.957792,0.8725,0.772487,1
3839,evaluation,Complex,native_pdf,pond_b,0.791393,0.253279,0.269546,0.770194,0.672131,0.415385,0.192308,0.727273,0
3840,evaluation,Moderate,native_pdf,pond_a,0.748655,0.726066,0.6252,0.75781,0.591398,0.623189,0.778571,0.687861,0
3841,development,Complex,scan,pond_a,0.396466,0.895153,0.455847,0.599337,0.2,0.809353,0.581673,0.307692,0
3842,evaluation,Simple,native_pdf,pond_b,0.882029,0.931275,0.670989,0.826142,0.789474,0.865854,0.863158,0.791444,1
3843,evaluation,Simple,scan,pond_b,0.792716,0.867738,0.587014,0.858912,0.672727,0.809353,0.753623,0.894737,0
3844,development,Simple,scan,pond_a,0.808599,0.956028,0.651245,0.852464,0.672727,0.88172,0.778571,0.894737,1
3845,development,Simple,native_pdf,pond_b,0.884672,0.952138,0.5039,0.876088,0.789474,0.88172,0.581673,0.897233,1
3846,evaluation,Moderate,native_pdf,pond_b,0.756632,0.455741,0.281347,0.861822,0.591398,0.485714,0.192308,0.897233,0
3847,development,Simple,scan,pond_b,0.777826,0.959662,0.914197,0.804901,0.6,0.88172,1.0,0.772487,0
3848,development,Moderate,scan,pond_a,0.776436,0.726944,0.652599,0.659338,0.6,0.666667,0.778571,0.527397,0
3849,development,Simple,native_pdf,pond_b,0.807695,0.745953,0.464803,0.792251,0.672727,0.727723,0.581673,0.772487,1
3850,evaluation,Moderate,native_pdf,pond_b,0.68376,0.682279,0.213675,0.896736,0.552632,0.567568,0.192308,0.937931,0
3851,development,Complex,native_pdf,pond_b,0.799176,0.397318,0.167867,0.741345,0.672727,0.415385,0.153846,0.591837,0
3852,development,Simple,native_pdf,pond_b,0.941842,0.795788,0.535603,0.861377,0.934783,0.727723,0.581673,0.897233,1
3853,development,Moderate,scan,pond_b,0.739364,0.928838,0.576011,0.893189,0.591398,0.865854,0.753623,0.937931,0
3854,evaluation,Moderate,scan,pond_a,0.63514,0.6479,0.265193,0.770879,0.421053,0.54386,0.192308,0.727273,0
3855,development,Moderate,native_pdf,pond_a,0.824896,0.932374,0.411004,0.761476,0.738397,0.865854,0.435484,0.687861,0
3856,evaluation,Simple,scan,pond_a,0.735996,0.685069,0.583598,0.887422,0.591398,0.567568,0.753623,0.902174,0
3857,development,Moderate,native_pdf,pond_b,0.629969,0.409879,0.206554,0.629235,0.421053,0.415385,0.192308,0.388889,0
3858,development,Simple,scan,pond_b,0.764031,0.937052,0.782016,0.839983,0.591398,0.867188,0.891117,0.80137,0
3859,development,Simple,native_pdf,pond_b,0.950146,0.992927,0.833646,0.914733,0.945946,0.989848,0.891117,0.987179,1
3860,evaluation,Complex,native_pdf,pond_b,0.675118,0.196429,0.226413,0.842272,0.552632,0.415385,0.192308,0.80137,0
3861,development,Simple,scan,pond_a,0.845287,0.955166,0.683103,0.853864,0.744681,0.88172,0.863158,0.894737,1
3862,evaluation,Simple,scan,pond_a,0.783074,0.872622,0.68724,0.655977,0.672131,0.809353,0.8725,0.527397,0
3863,development,Complex,scan,pond_a,0.815054,0.972322,0.769025,0.607187,0.738397,0.88172,0.8725,0.333333,0
3864,development,Simple,scan,pond_a,0.860916,0.938312,0.818416,0.809478,0.768421,0.867188,0.891117,0.772487,1
3865,development,Moderate,native_pdf,pond_a,0.790662,0.892027,0.424897,0.806285,0.672131,0.809353,0.527778,0.772487,1
3866,development,Moderate,scan,pond_a,0.876624,0.970505,0.740127,0.641099,0.777778,0.88172,0.8725,0.388889,1
3867,development,Complex,scan,pond_a,0.699064,0.483145,0.39322,0.746546,0.552632,0.485714,0.435484,0.687861,0
3868,development,Simple,scan,pond_a,0.883686,0.989883,0.624046,0.805318,0.789474,0.957792,0.753623,0.772487,0
3869,development,Simple,native_pdf,pond_a,0.920897,0.983528,0.650715,0.815792,0.887701,0.957792,0.778571,0.772487,1
3870,development,Complex,scan,pond_a,0.702539,0.761511,0.398021,0.666387,0.552632,0.727723,0.435484,0.527397,0
3871,evaluation,Simple,scan,pond_b,0.883522,0.978806,0.555314,0.851857,0.789474,0.933333,0.681818,0.894737,0
3872,development,Simple,scan,pond_b,0.917254,0.996127,0.890105,0.89772,0.857143,0.989848,0.982759,0.937931,1
3873,development,Moderate,native_pdf,pond_b,0.886018,0.953493,0.705558,0.891949,0.789474,0.88172,0.8725,0.937931,1
3874,evaluation,Moderate,native_pdf,pond_b,0.742252,0.561952,0.440741,0.809045,0.591398,0.485714,0.581673,0.772487,0
3875,evaluation,Simple,native_pdf,pond_b,0.962889,0.982153,0.77102,0.849182,0.966942,0.957792,0.8725,0.868132,1
3876,development,Moderate,native_pdf,pond_b,0.898673,0.209577,0.688898,0.796161,0.843284,0.415385,0.8725,0.772487,0
3877,development,Moderate,scan,pond_b,0.757129,0.611861,0.337472,0.800297,0.591398,0.485714,0.375,0.772487,0
3878,development,Moderate,native_pdf,pond_a,0.872908,0.907006,0.272301,0.644869,0.768421,0.809353,0.192308,0.388889,0
3879,development,Moderate,native_pdf,pond_a,0.825891,0.671329,0.386058,0.653749,0.738397,0.54386,0.435484,0.4,0
3880,evaluation,Complex,native_pdf,pond_a,0.714429,0.917842,0.258742,0.709682,0.552632,0.862069,0.192308,0.590909,0
3881,development,Simple,scan,pond_b,0.788567,0.871868,0.511832,0.910869,0.672131,0.809353,0.581673,0.987179,0
3882,development,Moderate,native_pdf,pond_a,0.829594,0.501323,0.270234,0.869547,0.738397,0.485714,0.192308,0.897233,0
3883,development,Simple,scan,pond_b,0.913108,0.963732,0.925226,0.882166,0.857143,0.88172,1.0,0.902174,0
3884,evaluation,Moderate,native_pdf,pond_b,0.882593,0.963331,0.846627,0.869012,0.789474,0.88172,0.9375,0.897233,1
3885,development,Complex,native_pdf,pond_b,0.798851,0.050103,0.297163,0.690267,0.672727,0.0,0.192308,0.527397,0
3886,evaluation,Complex,native_pdf,pond_b,0.685696,0.059703,0.651141,0.834118,0.552632,0.0,0.778571,0.80137,0
3887,evaluation,Simple,native_pdf,pond_b,0.942524,0.980246,0.855217,0.81527,0.934783,0.933333,0.951456,0.772487,1
3888,development,Simple,scan,pond_b,0.904018,0.997433,0.941483,0.870665,0.843284,1.0,1.0,0.897233,1
3889,development,Moderate,native_pdf,pond_a,0.887953,0.950344,0.760903,0.794457,0.789474,0.868421,0.8725,0.772487,1
3890,development,Moderate,scan,pond_b,0.472501,0.173785,0.37986,0.759178,0.235294,0.16,0.435484,0.687861,0
3891,development,Simple,scan,pond_b,0.753891,0.954893,0.673198,0.871578,0.591398,0.88172,0.863158,0.897233,1
3892,development,Moderate,scan,pond_b,0.659288,0.766045,0.749069,0.792424,0.5,0.727723,0.8725,0.772487,1
3893,development,Moderate,native_pdf,pond_a,0.900823,0.951498,0.859584,0.790766,0.843284,0.868421,0.951456,0.772487,1
3894,evaluation,Moderate,native_pdf,pond_a,0.933727,0.963117,0.676806,0.86233,0.887701,0.88172,0.863158,0.897233,0
3895,development,Simple,native_pdf,pond_b,0.958693,0.994353,0.938514,0.907774,0.966942,0.989848,1.0,0.937931,0
3896,development,Complex,native_pdf,pond_b,0.912015,0.75191,0.813589,0.898206,0.857143,0.727723,0.891117,0.937931,1
3897,development,Moderate,scan,pond_b,0.509985,0.947916,0.375282,0.85395,0.338028,0.867188,0.435484,0.894737,0
3898,evaluation,Simple,scan,pond_a,0.938441,0.970077,0.780532,0.800923,0.934783,0.88172,0.891117,0.772487,1
3899,development,Simple,scan,pond_b,0.787291,0.93636,0.745733,0.833421,0.672131,0.867188,0.8725,0.80137,1
3900,development,Complex,scan,pond_a,0.582657,0.892337,0.536198,0.732977,0.421053,0.809353,0.581673,0.591837,0
3901,development,Simple,scan,pond_b,0.927315,0.944387,0.763989,0.891844,0.887701,0.867188,0.8725,0.937931,0
3902,evaluation,Simple,native_pdf,pond_b,0.933061,0.881351,0.797144,0.945608,0.887701,0.809353,0.891117,1.0,1
3903,evaluation,Moderate,scan,pond_b,0.668601,0.616331,0.363616,0.896057,0.552632,0.521739,0.435484,0.937931,1
3904,development,Simple,native_pdf,pond_a,0.912954,0.970508,0.801301,0.742278,0.857143,0.88172,0.891117,0.687861,1
3905,development,Complex,scan,pond_a,0.605351,0.71532,0.615421,0.723544,0.421053,0.567568,0.753623,0.591837,0
3906,development,Simple,native_pdf,pond_b,0.907238,0.350467,0.652785,0.866764,0.843284,0.415385,0.778571,0.897233,0
3907,evaluation,Complex,native_pdf,pond_b,0.890036,0.985528,0.863228,0.831995,0.791673,0.957792,0.951456,0.791444,1
3908,development,Moderate,native_pdf,pond_a,0.903426,0.953993,0.710724,0.845542,0.843284,0.88172,0.8725,0.868132,1
3909,development,Simple,native_pdf,pond_a,0.937871,0.994883,0.900382,0.835487,0.934783,0.989848,0.982759,0.80137,1
3910,evaluation,Moderate,scan,pond_b,0.823127,0.922804,0.716664,0.819978,0.738397,0.862069,0.8725,0.791444,0
3911,development,Moderate,native_pdf,pond_b,0.631383,0.870603,0.524819,0.710264,0.421053,0.809353,0.581673,0.590909,0
3912,development,Simple,native_pdf,pond_a,0.884212,0.879255,0.818382,0.677393,0.789474,0.809353,0.891117,0.527397,1
3913,evaluation,Complex,native_pdf,pond_b,0.836939,0.857724,0.421757,0.848537,0.738397,0.809353,0.527778,0.868132,0
3914,evaluation,Simple,scan,pond_b,0.87008,0.976046,0.866345,0.904624,0.768421,0.923077,0.951456,0.937931,1
3915,development,Moderate,scan,pond_b,0.849771,0.936669,0.58279,0.814902,0.744681,0.867188,0.753623,0.772487,0
3916,development,Moderate,native_pdf,pond_a,0.875892,0.885598,0.809794,0.69767,0.777778,0.809353,0.891117,0.527397,0
3917,development,Simple,scan,pond_b,0.877018,0.884756,0.730886,0.897536,0.777778,0.809353,0.8725,0.937931,1
3918,development,Simple,native_pdf,pond_a,0.926577,0.977201,0.787909,0.793308,0.887701,0.923077,0.891117,0.772487,0
3919,development,Moderate,native_pdf,pond_a,0.860015,0.838981,0.881744,0.70656,0.768421,0.77027,0.979798,0.571429,1
3920,development,Simple,scan,pond_a,0.804325,0.975504,0.616132,0.832769,0.672727,0.923077,0.753623,0.80137,1
3921,evaluation,Simple,native_pdf,pond_a,0.923795,0.973182,0.646004,0.857334,0.887701,0.916667,0.778571,0.894737,1
3922,development,Complex,scan,pond_a,0.730025,0.915202,0.759658,0.61574,0.552632,0.857143,0.8725,0.333333,0
3923,evaluation,Simple,scan,pond_a,0.697725,0.811033,0.805291,0.827756,0.552632,0.727723,0.891117,0.791444,1
3924,development,Moderate,native_pdf,pond_a,0.940851,0.99028,0.870652,0.84551,0.934783,0.957792,0.979798,0.868132,0
3925,development,Simple,native_pdf,pond_a,0.864943,0.90426,0.748807,0.794758,0.768421,0.809353,0.8725,0.772487,1
3926,development,Simple,native_pdf,pond_a,0.888058,0.933054,0.74016,0.837362,0.789474,0.865854,0.8725,0.80137,1
3927,development,Simple,scan,pond_a,0.72291,0.524705,0.556071,0.749627,0.552632,0.485714,0.681818,0.687861,0
3928,development,Moderate,scan,pond_b,0.693109,0.80693,0.226691,0.88496,0.552632,0.727723,0.192308,0.902174,0
