project_id,document_id,case_id,difficulty,predicted_class,reference_class,prediction_correct,component_name,raw_confidence,calibrated_probability,evidence_relevance,processing_latency,processing_cost
PF-P06,PF-D0138,PF-C00858,Moderate,Clear,Clear,True,Evidence retrieval,0.7086057298036008,0.7754959978318348,0.8487531482506753,345.18982415759587,0.005676841936314649
PF-P01,PF-D0139,PF-C00859,Moderate,Clear,Escalate,False,Evidence retrieval,0.5906452135049819,0.33004526286837943,0.42903271066485416,247.23622301751527,0.004681091047269851
PF-P02,PF-D0140,PF-C00860,Complex,Review,Review,True,Evidence retrieval,0.37516068785988893,0.44630518667837354,0.6197608368307516,354.69939593895776,0.005746460032965108
PF-P03,PF-D0141,PF-C00861,Simple,Insufficient,Review,False,Evidence retrieval,0.962410502587232,0.9446813589369994,1.0,228.95423600140802,0.006415408979813957
PF-P04,PF-D0142,PF-C00862,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.8530523653663976,0.7878022703489356,0.7969548802512758,274.77860861092205,0.004998616084297358
PF-P05,PF-D0143,PF-C00863,Simple,Review,Escalate,False,Evidence retrieval,0.8162796590356821,0.7393142158952738,1.0,289.5814456999575,0.005876458955182778
PF-P06,PF-D0144,PF-C00864,Simple,Clear,Insufficient,False,Evidence retrieval,0.7425870534269956,0.906709237368303,0.9862237397228109,324.74790966243484,0.005052692854942325
PF-P01,PF-D0145,PF-C00865,Moderate,Escalate,Insufficient,False,Evidence retrieval,0.4758565910368596,0.3381238628526643,0.36992977683991646,315.3775638691219,0.0054599168218015
PF-P02,PF-D0146,PF-C00866,Moderate,Review,Review,True,Evidence retrieval,0.8128281312291601,0.7778146066577999,0.8177268792056022,397.8626918822386,0.005958772257674806
PF-P03,PF-D0147,PF-C00867,Simple,Clear,Clear,True,Evidence retrieval,0.46467598624139356,0.618282048890046,0.6949438546897105,321.8363818720759,0.005336775985160447
PF-P04,PF-D0148,PF-C00868,Simple,Clear,Clear,True,Evidence retrieval,0.956714804978636,0.9304537094502136,0.8015174821759408,282.96534122530414,0.006328359677405434
PF-P05,PF-D0149,PF-C00869,Simple,Review,Review,True,Evidence retrieval,0.7919456653668047,0.726240448729284,0.8041722746792964,242.60529913673258,0.006660107708270104
PF-P06,PF-D0150,PF-C00870,Complex,Insufficient,Review,False,Evidence retrieval,0.6782051207350454,0.40151618020495455,0.44048081052875976,253.58362706844926,0.007497275220502999
PF-P01,PF-D0151,PF-C00871,Complex,Clear,Review,False,Evidence retrieval,0.1337745771620103,0.4019490648073726,0.5533083672186367,324.4806426710499,0.007200234888225396
PF-P02,PF-D0152,PF-C00872,Simple,Review,Insufficient,False,Evidence retrieval,0.7861663732146107,0.8479945828206131,1.0,175.89364035003246,0.006167902100341147
PF-P03,PF-D0153,PF-C00873,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.7196277777050931,0.59916534728895,0.7796111467380179,237.054046722791,0.005227850631975882
PF-P04,PF-D0154,PF-C00874,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.7287005039924758,0.775189131009929,0.8352668782661081,303.9383249430009,0.004331627749965155
PF-P05,PF-D0155,PF-C00875,Complex,Escalate,Review,False,Evidence retrieval,0.351088894023788,0.37728187655504664,0.560857979431961,314.9209434743592,0.007000453197706641
PF-P06,PF-D0156,PF-C00876,Moderate,Escalate,Insufficient,False,Evidence retrieval,0.770657995381965,0.7512157808532003,0.8188982578003827,325.92837203304435,0.00608585167548617
PF-P01,PF-D0157,PF-C00877,Moderate,Review,Review,True,Evidence retrieval,0.5746385105820502,0.47918499657324226,0.5854571689358701,256.4919935598539,0.004754200805095917
PF-P02,PF-D0158,PF-C00878,Moderate,Clear,Clear,True,Evidence retrieval,0.7141796006244223,0.742672302137235,0.6445986704890688,332.82525434850606,0.006350985676196087
PF-P03,PF-D0159,PF-C00879,Moderate,Review,Review,True,Evidence retrieval,0.4695175510922485,0.556838691812927,0.5333806766892868,239.2139587361956,0.005823588080167685
PF-P04,PF-D0160,PF-C00880,Moderate,Clear,Clear,True,Evidence retrieval,0.3117856147932769,0.44640784574435044,0.7922502056225288,230.38844075327344,0.005320815212655247
PF-P05,PF-D0161,PF-C00881,Simple,Escalate,Escalate,True,Evidence retrieval,0.5228026064054708,0.7091291086673978,0.7433358931644395,275.2642612091699,0.0052637178603031866
PF-P06,PF-D0162,PF-C00882,Moderate,Review,Clear,False,Evidence retrieval,0.7595635606641893,0.7990060695238563,0.8368964576855472,297.61409664337276,0.004958561558027003
PF-P01,PF-D0163,PF-C00883,Complex,Review,Review,True,Evidence retrieval,0.14240816746927246,0.32892084378276365,0.3524240914787236,429.47496391592705,0.008177876176059334
PF-P02,PF-D0164,PF-C00884,Complex,Review,Clear,False,Evidence retrieval,0.6731222542139113,0.6871469038221418,0.7787763569919933,371.1843667215262,0.007299337154303949
PF-P03,PF-D0165,PF-C00885,Simple,Clear,Insufficient,False,Evidence retrieval,0.8303787465635263,0.5967177935066422,0.5920926063487414,228.7090685682939,0.005367243281918411
PF-P04,PF-D0166,PF-C00886,Simple,Review,Clear,False,Evidence retrieval,0.7317316289996897,0.7161973226649969,0.5705190123162427,191.76043498554242,0.005562099159231505
PF-P05,PF-D0167,PF-C00887,Moderate,Clear,Clear,True,Evidence retrieval,0.8456889101314197,0.7835939250252526,0.7683374800189758,310.8988020779953,0.003629688129458198
PF-P06,PF-D0168,PF-C00888,Simple,Clear,Clear,True,Evidence retrieval,0.7620430817054925,0.8151951824903569,0.6092289590899148,283.542619223381,0.004635413283876574
PF-P01,PF-D0169,PF-C00889,Simple,Review,Review,True,Evidence retrieval,0.8657875788560512,0.7546334447472516,0.692987221831447,244.74369893848194,0.006570212196873504
PF-P02,PF-D0170,PF-C00890,Simple,Clear,Clear,True,Evidence retrieval,0.7608385698450061,0.8588207391655676,0.7956479920705275,173.30825168034272,0.00630068338716273
PF-P03,PF-D0171,PF-C00891,Simple,Clear,Clear,True,Evidence retrieval,0.869222962512098,0.8118854962066171,0.8170184166103923,342.2018611195741,0.005312713156426271
PF-P04,PF-D0172,PF-C00892,Simple,Escalate,Insufficient,False,Evidence retrieval,0.6317077984125297,0.6546486389005398,0.5382502109552633,347.01036704825833,0.006738701141967439
PF-P05,PF-D0173,PF-C00893,Complex,Review,Clear,False,Evidence retrieval,0.18760657668178787,0.39582909346511463,0.603194320773607,281.18162115812163,0.00687226564158994
PF-P06,PF-D0174,PF-C00894,Simple,Clear,Clear,True,Evidence retrieval,0.7994484472883507,0.9044096087977691,0.8967885623255186,319.97613239967444,0.005359034566795891
PF-P01,PF-D0175,PF-C00895,Complex,Clear,Clear,True,Evidence retrieval,0.4840934877153733,0.7316130225197869,0.6445488757960971,289.0791029708987,0.00658197979078552
PF-P02,PF-D0176,PF-C00896,Moderate,Review,Insufficient,False,Evidence retrieval,0.4425377827974746,0.4317323920071595,0.5270733588946452,259.79789619795923,0.006346644119982849
PF-P03,PF-D0177,PF-C00897,Complex,Insufficient,Clear,False,Evidence retrieval,0.5537679893454754,0.6059980292412068,0.8221985952842182,375.3280471900066,0.007119003049300136
PF-P04,PF-D0178,PF-C00898,Moderate,Escalate,Escalate,True,Evidence retrieval,0.26543713566439536,0.3360031555652217,0.49729259218848176,305.59957686101313,0.005014153883839397
PF-P05,PF-D0179,PF-C00899,Simple,Review,Review,True,Evidence retrieval,0.891928952248078,0.8361629963119542,0.6985536392044256,237.85252407588632,0.006086241303383818
PF-P06,PF-D0180,PF-C00900,Simple,Insufficient,Clear,False,Evidence retrieval,0.7429251029314003,0.7954786176115616,0.7820676736583883,228.21394204513354,0.005093423149066332
PF-P01,PF-D0001,PF-C00001,Simple,Clear,Clear,True,Explanation generation,0.6256325709974602,0.7959045460052793,0.7303131762567012,432.82315000439365,0.010061361945997879
PF-P02,PF-D0002,PF-C00002,Simple,Clear,Insufficient,False,Explanation generation,0.7499307287740115,0.7817823144266027,1.0,372.5895114484156,0.007516752464000046
PF-P03,PF-D0003,PF-C00003,Moderate,Insufficient,Insufficient,True,Explanation generation,0.46296956397412437,0.5066143761351253,0.8972512792520564,532.457469974504,0.006924573660305935
PF-P04,PF-D0004,PF-C00004,Complex,Escalate,Clear,False,Explanation generation,0.4967599164353995,0.5788703048676986,0.7917568585557484,349.42514469619573,0.010047203621254597
PF-P05,PF-D0005,PF-C00005,Moderate,Clear,Clear,True,Explanation generation,0.8709331131722626,0.7939542282330055,0.789233428741193,481.03442297724786,0.007674835795304807
PF-P06,PF-D0006,PF-C00006,Moderate,Review,Review,True,Explanation generation,0.45208375728722305,0.4028836097224724,0.8080833143653499,476.3262258855641,0.008538491488838108
PF-P01,PF-D0007,PF-C00007,Moderate,Clear,Clear,True,Explanation generation,0.48784690826811383,0.6118973236952834,0.8102935069275747,321.4094111828025,0.009017406383639617
PF-P02,PF-D0008,PF-C00008,Simple,Clear,Clear,True,Explanation generation,0.756324523327405,0.7644701036091806,0.7653324051981787,511.9333899584775,0.008957292656692921
PF-P03,PF-D0009,PF-C00009,Simple,Clear,Insufficient,False,Explanation generation,0.7338872203330566,0.5367500521669007,0.545341484830453,227.57989750276397,0.009060901512108824
PF-P04,PF-D0010,PF-C00010,Simple,Clear,Review,False,Explanation generation,0.7870030307860018,0.7350350327578608,0.9279608776940629,236.1300194100707,0.009479840147649658
PF-P05,PF-D0011,PF-C00011,Moderate,Review,Escalate,False,Explanation generation,0.30337451908018914,0.40174772885104154,1.0,329.2462824493275,0.007744856348771887
PF-P06,PF-D0012,PF-C00012,Simple,Review,Review,True,Explanation generation,0.7663732720456101,0.7766726432427047,1.0,382.0958291889516,0.00760850532123324
PF-P01,PF-D0013,PF-C00013,Complex,Review,Insufficient,False,Explanation generation,0.45269403658829416,0.3332556244819879,0.7990575025599099,465.2740003266937,0.00981606614232567
PF-P02,PF-D0014,PF-C00014,Moderate,Clear,Clear,True,Explanation generation,0.7826953774726945,0.7680803159259203,0.6661676411408394,530.1842355095168,0.0107627155111404
PF-P03,PF-D0015,PF-C00015,Moderate,Escalate,Review,False,Explanation generation,0.5314922086352123,0.5679505463410548,0.5521911311873355,500.04936141214233,0.008861927880623763
PF-P04,PF-D0016,PF-C00016,Moderate,Insufficient,Review,False,Explanation generation,0.35949243768076283,0.6608232522460912,0.9077433161673574,397.42460061335703,0.008364256142717668
PF-P05,PF-D0017,PF-C00017,Simple,Clear,Clear,True,Explanation generation,0.539466210394585,0.748422728571497,0.894500503469707,512.799650448845,0.009092611271687185
PF-P06,PF-D0018,PF-C00018,Moderate,Insufficient,Clear,False,Explanation generation,0.7996955546582867,0.5870608861039127,0.6823219371325985,375.3503014909702,0.007873005562139481
PF-P01,PF-D0019,PF-C00019,Moderate,Review,Review,True,Explanation generation,0.8148835208388447,0.6830441787341567,0.991006558596407,510.34261970215243,0.009292811589201281
PF-P02,PF-D0020,PF-C00020,Simple,Escalate,Clear,False,Explanation generation,0.6703234844093837,0.6306544261165478,0.7968940453400901,462.7419225866727,0.00812188851451482
PF-P03,PF-D0021,PF-C00021,Moderate,Review,Clear,False,Explanation generation,0.20100164222134842,0.4008166638921365,0.7358544872466352,439.969422981028,0.008822908826349441
PF-P04,PF-D0022,PF-C00022,Moderate,Review,Review,True,Explanation generation,0.7676357474307836,0.710078444658457,0.7727890183711794,416.0354152140857,0.009570323326410378
PF-P05,PF-D0023,PF-C00023,Complex,Review,Review,True,Explanation generation,0.2503984778305116,0.22585936808851542,0.6663508607805368,541.7158084029936,0.009174641993360993
PF-P06,PF-D0024,PF-C00024,Moderate,Escalate,Clear,False,Explanation generation,0.3170821019600786,0.4942073272763669,0.8469001165284894,504.4262268633985,0.010017621312799154
PF-P01,PF-D0025,PF-C00025,Complex,Escalate,Insufficient,False,Explanation generation,0.5307841672824365,0.3768329771255444,0.6539860466973157,556.2444761807683,0.011321455772658896
PF-P02,PF-D0026,PF-C00026,Moderate,Review,Review,True,Explanation generation,0.7114208488383711,0.7437764659841827,0.7021424009221678,383.5460862651046,0.008135372897571564
PF-P03,PF-D0027,PF-C00027,Simple,Insufficient,Insufficient,True,Explanation generation,0.5279497018408102,0.7047750010316547,1.0,415.99030291434195,0.009845052340554484
PF-P04,PF-D0028,PF-C00028,Simple,Review,Escalate,False,Explanation generation,0.4470271057913144,0.33431493061542467,0.7811198670815325,316.77707089729546,0.006339634768173343
PF-P05,PF-D0029,PF-C00029,Simple,Escalate,Insufficient,False,Explanation generation,0.606279283820067,0.8226351061787962,0.7883599075127959,458.7332657223721,0.007995478715234138
PF-P06,PF-D0030,PF-C00030,Moderate,Escalate,Escalate,True,Explanation generation,0.7825048716801022,0.6816755962005582,0.892258770929557,378.8002376573637,0.007635731023852421
PF-P01,PF-D0031,PF-C00031,Moderate,Review,Clear,False,Explanation generation,0.4325631375691994,0.6774883660397357,0.8578983989205465,376.42559950032353,0.008362613745220899
PF-P02,PF-D0032,PF-C00032,Simple,Clear,Clear,True,Explanation generation,0.7548069401500119,0.8161641283379437,0.9190022493089691,390.1840854265693,0.0070712841048240485
PF-P03,PF-D0033,PF-C00033,Simple,Clear,Clear,True,Explanation generation,0.8500588316310367,0.8865871351896266,0.9568456673665247,321.2252460800321,0.00945692341911196
PF-P04,PF-D0034,PF-C00034,Simple,Clear,Clear,True,Explanation generation,0.7464418098914358,0.7557074425544453,0.8195267899048763,433.78843521043285,0.007893140852309449
PF-P05,PF-D0035,PF-C00035,Simple,Clear,Clear,True,Explanation generation,0.7339714055794709,0.8218915598048286,0.7536080659726176,443.0092673457893,0.00779832808961358
PF-P06,PF-D0036,PF-C00036,Simple,Clear,Clear,True,Explanation generation,0.6074298176623987,0.7336849049620577,0.6901217367113296,345.21155902689674,0.008659929788442764
PF-P01,PF-D0037,PF-C00037,Simple,Escalate,Escalate,True,Explanation generation,0.6034225096736958,0.5510219368344426,0.5803507976211335,281.78999714229155,0.009043721782111852
PF-P02,PF-D0038,PF-C00038,Simple,Review,Review,True,Explanation generation,0.813568349381644,0.7849432918344809,0.6759445260270504,535.378737532874,0.0073838441394042525
PF-P03,PF-D0039,PF-C00039,Complex,Review,Escalate,False,Explanation generation,0.2520778509017853,0.236508839771345,0.7055512109905904,507.1077028807199,0.011761516101715231
PF-P04,PF-D0040,PF-C00040,Simple,Escalate,Review,False,Explanation generation,0.7111176967360464,0.5834213447366855,0.8119102009843169,412.0064713367198,0.007481312441587588
PF-P05,PF-D0041,PF-C00041,Simple,Review,Review,True,Explanation generation,0.8737258152266563,0.9331340817711395,1.0,471.8905973801308,0.008089374327689438
PF-P06,PF-D0042,PF-C00042,Simple,Review,Review,True,Explanation generation,0.9159852487829343,0.9298445719906816,1.0,458.47188182559483,0.007659864390377031
PF-P01,PF-D0043,PF-C00043,Simple,Clear,Clear,True,Explanation generation,0.6479353671538742,0.7458269856301856,0.8970656136062499,463.7319545802827,0.008614390807524845
PF-P02,PF-D0044,PF-C00044,Moderate,Escalate,Escalate,True,Explanation generation,0.5930900166495026,0.7302553855279119,1.0,430.7394760309574,0.00895037393585225
PF-P03,PF-D0045,PF-C00045,Complex,Clear,Clear,True,Explanation generation,0.6976313317368346,0.40238671119675246,0.6180946842484168,485.69127462481566,0.011981512031553248
PF-P04,PF-D0046,PF-C00046,Complex,Escalate,Clear,False,Explanation generation,0.22062779543245917,0.1827725344125523,0.3570412776728955,456.6035866992717,0.011027316111704015
PF-P05,PF-D0047,PF-C00047,Simple,Clear,Clear,True,Explanation generation,0.5644287859835677,0.7154314978390756,0.9332463316331111,432.9480539677911,0.007944453278214938
PF-P06,PF-D0048,PF-C00048,Simple,Insufficient,Clear,False,Explanation generation,0.792356328502705,0.839972174692765,0.9467174889586131,487.08049932646355,0.008849572361353383
PF-P01,PF-D0049,PF-C00049,Simple,Review,Review,True,Explanation generation,0.7680556162820464,0.8715648287341142,0.9223528443077679,380.26390684654154,0.009992715301435993
PF-P02,PF-D0050,PF-C00050,Simple,Clear,Clear,True,Explanation generation,0.510477029582942,0.8367052916712486,0.8807095583131327,406.80548031681235,0.009012510099554122
PF-P03,PF-D0051,PF-C00051,Complex,Review,Review,True,Explanation generation,0.4079102571057319,0.29306374958747516,0.4466413317184954,395.8176582443381,0.01079463903531061
PF-P04,PF-D0052,PF-C00052,Moderate,Insufficient,Insufficient,True,Explanation generation,0.402906735101977,0.6660175867314797,0.6168288129182031,540.124052418121,0.008916799204229494
PF-P05,PF-D0053,PF-C00053,Moderate,Insufficient,Clear,False,Explanation generation,0.4066538984187865,0.343030077456951,0.4596301687173025,424.4352471971037,0.006836981266391762
PF-P06,PF-D0054,PF-C00054,Simple,Clear,Review,False,Explanation generation,0.4498505820133266,0.7284164432307895,1.0,282.43274521913287,0.008104769984139159
PF-P01,PF-D0055,PF-C00055,Simple,Escalate,Escalate,True,Explanation generation,0.7538945127062335,0.8223299953826242,0.9809475162585874,436.3832864590488,0.00943799610907512
PF-P02,PF-D0056,PF-C00056,Complex,Clear,Review,False,Explanation generation,0.6590815087260561,0.6762487635330844,0.9959972129601737,553.3325299501012,0.0091710267950497
PF-P03,PF-D0057,PF-C00057,Simple,Review,Review,True,Explanation generation,0.7786628210573897,0.6373785087659355,0.9373047288678863,493.4166996745423,0.009614847555412039
PF-P04,PF-D0058,PF-C00058,Simple,Clear,Clear,True,Explanation generation,0.877203956547962,0.9513709012944154,1.0,629.4253434796387,0.007973864754348017
PF-P05,PF-D0059,PF-C00059,Simple,Clear,Clear,True,Explanation generation,0.8336745378108834,0.9175498224241738,0.9530055408390278,326.97917717671015,0.008647693495657518
PF-P06,PF-D0060,PF-C00060,Simple,Review,Clear,False,Explanation generation,0.5301715589916078,0.6640426520798498,0.6019706222246692,507.0890756219728,0.009697434004869701
PF-P01,PF-D0061,PF-C00061,Simple,Clear,Clear,True,Explanation generation,0.6378270222432836,0.7805122368406658,0.7654443471444653,487.4861807782913,0.008975418759551075
PF-P02,PF-D0062,PF-C00062,Simple,Clear,Clear,True,Explanation generation,0.847224359383891,0.9808956507244374,1.0,330.0241929301775,0.009040137450888757
PF-P03,PF-D0063,PF-C00063,Complex,Review,Review,True,Explanation generation,0.5066255527304686,0.5609268833552413,0.6882180514491032,492.848037180988,0.00939759965686908
PF-P04,PF-D0064,PF-C00064,Simple,Clear,Clear,True,Explanation generation,0.7843637635442391,0.8463200544451865,1.0,391.940728269989,0.009038083578895099
